#	code	name	sname	suffix	alias	pcode	level
1191709000	始兴县	始兴	县		1191700000	县
1191710000	乐昌市	乐昌	市		1191700000	县
1191801000	郁南县	郁南	县		1191800000	县
1191802000	云城区	云城	区		1191800000	县
1191803000	云安县	云安	县		1191800000	县
1191804000	新兴县	新兴县	县		1191800000	县
1191805000	罗定市	罗定	市		1191800000	县
1191901000	端州区	端州	区		1191900000	县
1191902000	德庆县	德庆	县		1191900000	县
1191903000	广宁县	广宁	县		1191900000	县
1191904000	高要市	高要	市		1191900000	县
1191905000	怀集县	怀集	县		1191900000	县
1191906000	四会市	四会	市		1191900000	县
1191907000	鼎湖区	鼎湖	区		1191900000	县
1191908000	封开县	封开	县		1191900000	县
1192101000	增城市	增城	市		1192100000	县
1192102000	从化市	从化	市		1192100000	县
1192103000	萝岗区	萝岗	区		1192100000	县
1192104000	白云区	白云区	区		1192100000	县
1192105000	南沙区	南沙	区		1192100000	县
1192106000	花都区	花都	区		1192100000	县
1192107000	天河区	天河区	区		1192100000	县
1192108000	海珠区	海珠	区		1192100000	县
1192109000	番禺区	番禺	区		1192100000	县
1192110000	荔湾区	荔湾	区		1192100000	县
1192111000	越秀区	越秀	区		1192100000	县
1192112000	黄埔区	黄埔区	区		1192100000	县
1200101000	海城区	海城区	区		1200100000	县
1200102000	铁山港区	铁山港	区		1200100000	县
1200103000	银海区	银海	区		1200100000	县
1200104000	合浦县	合浦	县		1200100000	县
1200201000	岑溪市	岑溪	市		1200200000	县
1200202000	长洲区	长洲	区		1200200000	县
1200203000	藤县	藤县			1200200000	县
1200204000	蒙山县	蒙山	县		1200200000	县
1200205000	万秀区	万秀区	区		1200200000	县
1200206000	蝶山区	蝶山	区		1200200000	县
1200207000	苍梧县	苍梧	县		1200200000	县
1200301000	雁山区	雁山	区		1200300000	县
1200302000	平乐县	平乐	县		1200300000	县
1200303000	荔浦县	荔浦	县		1200300000	县
1200304000	兴安县	兴安县	县		1200300000	县
1200305000	资源县	资源县	县		1200300000	县
1200306000	象山区	象山区	区		1200300000	县
1200307000	龙胜各族自治县	龙胜	各族自治县		1200300000	县
1200308000	阳朔县	阳朔	县		1200300000	县
1200309000	灌阳县	灌阳	县		1200300000	县
1200310000	临桂县	临桂	县		1200300000	县
1200311000	永福县	永福	县		1200300000	县
1200312000	全州县	全州	县		1200300000	县
1200313000	七星区	七星区	区		1200300000	县
1200314000	灵川县	灵川	县		1200300000	县
1200315000	秀峰区	秀峰	区		1200300000	县
1200316000	恭城瑶族自治县	恭城	瑶族自治县		1200300000	县
1200317000	叠彩区	叠彩	区		1200300000	县
1200401000	南丹县	南丹	县		1200400000	县
1200402000	凤山县	凤山	县		1200400000	县
1200403000	都安瑶族自治县	都安	瑶族自治县		1200400000	县
1200404000	罗城仫佬族自治县	罗城	仫佬族自治县		1200400000	县
1200405000	天峨县	天峨	县		1200400000	县
1200406000	环江毛南族自治县	环江	毛南族自治县		1200400000	县
1200407000	东兰县	东兰	县		1200400000	县
1200408000	金城江区	金城江	区		1200400000	县
1200409000	巴马瑶族自治县	巴马	瑶族自治县		1200400000	县
1200410000	宜州市	宜州	市		1200400000	县
1200411000	大化瑶族自治县	大化县	瑶族自治县		1200400000	县
1200501000	三江侗族自治县	三江	侗族自治县		1200500000	县
1200502000	城中区	城中区	区		1200500000	县
1200503000	柳南区	柳南区	区		1200500000	县
1200504000	融水苗族自治县	融水	苗族自治县		1200500000	县
1200505000	柳江县	柳江	县		1200500000	县
1200506000	鹿寨县	鹿寨	县		1200500000	县
1200507000	柳城县	柳城	县		1200500000	县
1200508000	融安县	融安	县		1200500000	县
1200509000	柳北区	柳北区	区		1200500000	县
1200510000	鱼峰区	鱼峰	区		1200500000	县
1200601000	陆川县	陆川	县		1200600000	县
1200602000	兴业县	兴业	县		1200600000	县
1200603000	容县	容县			1200600000	县
1200604000	北流市	北流	市		1200600000	县
1200605000	博白县	博白	县		1200600000	县
1200606000	玉州区	玉州	区		1200600000	县
1200701000	武鸣县	武鸣	县		1200700000	县
1200702000	良庆区	良庆	区		1200700000	县
1200703000	马山县	马山	县		1200700000	县
1200704000	上林县	上林	县		1200700000	县
1200705000	青秀区	青秀区	区		1200700000	县
1200706000	江南区	江南	区		1200700000	县
1200707000	横县	横县			1200700000	县
1200708000	西乡塘区	西乡塘	区		1200700000	县
1200709000	宾阳县	宾阳	县		1200700000	县
1200710000	隆安县	隆安	县		1200700000	县
1200711000	兴宁区	兴宁区	区		1200700000	县
1200712000	邕宁区	邕宁	区		1200700000	县
1200801000	西林县	西林	县		1200800000	县
1200802000	凌云县	凌云	县		1200800000	县
1200803000	那坡县	那坡	县		1200800000	县
1200804000	德保县	德保	县		1200800000	县
1200805000	隆林各族自治县	隆林	各族自治县		1200800000	县
1200806000	田阳县	田阳	县		1200800000	县
1200807000	靖西县	靖西	县		1200800000	县
1200808000	田东县	田东	县		1200800000	县
1200809000	平果县	平果	县		1200800000	县
1200810000	乐业县	乐业	县		1200800000	县
1200811000	右江区	右江	区		1200800000	县
1200812000	田林县	田林	县		1200800000	县
1200901000	富川瑶族自治县	富川	瑶族自治县		1200900000	县
1200902000	八步区	八步	区		1200900000	县
1200903000	钟山县	钟山	县		1200900000	县
1200904000	昭平县	昭平	县		1200900000	县
1201001000	桂平市	桂平	市		1201000000	县
1201002000	港南区	港南区	区		1201000000	县
1201003000	平南县	平南	县		1201000000	县
1201004000	港北区	港北区	区		1201000000	县
1201005000	覃塘区	覃塘	区		1201000000	县
1201101000	忻城县	忻城	县		1201100000	县
1201102000	金秀瑶族自治县	金秀县	瑶族自治县		1201100000	县
1201103000	合山市	合山	市		1201100000	县
1201104000	兴宾区	兴宾区	区		1201100000	县
1201105000	武宣县	武宣	县		1201100000	县
1201106000	象州县	象州	县		1201100000	县
1201201000	扶绥县	扶绥	县		1201200000	县
1201202000	大新县	大新	县		1201200000	县
1201203000	龙州县	龙州	县		1201200000	县
1201204000	凭祥市	凭祥	市		1201200000	县
1201205000	宁明县	宁明	县		1201200000	县
1201206000	江州区	江州	区		1201200000	县
1201207000	天等县	天等	县		1201200000	县
1201301000	港口区	港口区	区		1201300000	县
1201302000	防城区	防城区	区		1201300000	县
1201303000	上思县	上思	县		1201300000	县
1201304000	东兴市	东兴	市		1201300000	县
1201401000	灵山县	灵山	县		1201400000	县
1201402000	钦北区	钦北	区		1201400000	县
1201403000	钦南区	钦南	区		1201400000	县
1201404000	浦北县	浦北县	县		1201400000	县
1211801000	琼山区	琼山区	区		1211800000	县
1211802000	龙华区	龙华区	区		1211800000	县
1211803000	美兰区	美兰	区		1211800000	县
1211804000	秀英区	秀英	区		1211800000	县
1220101000	合川市	合川	市		1220100000	县
1220102000	奉节县	奉节	县		1220100000	县
1220103000	南岸区	南岸区	区		1220100000	县
1220104000	石柱土家族自治县	石柱	土家族自治县		1220100000	县
1220105000	双桥区	双桥区	区		1220100000	县
1220106000	江津市	江津	市		1220100000	县
1220107000	酉阳土家族苗族自治县	酉阳	土家族苗族自治县		1220100000	县
1220108000	忠县	忠县			1220100000	县
1220109000	荣昌县	荣昌	县		1220100000	县
1220110000	九龙坡区	九龙坡	区		1220100000	县
1220111000	长寿区	长寿	区		1220100000	县
1220112000	渝中区	渝中	区		1220100000	县
1220113000	万盛区	万盛区	区		1220100000	县
1220114000	北碚区	北碚	区		1220100000	县
1220115000	巫溪县	巫溪	县		1220100000	县
1220116000	铜梁县	铜梁	县		1220100000	县
1220117000	大渡口区	大渡口区	区		1220100000	县
1220118000	渝北区	渝北	区		1220100000	县
1220119000	巫山县	巫山	县		1220100000	县
1220120000	秀山土家族苗族自治县	秀山	土家族苗族自治县		1220100000	县
1220121000	云阳县	云阳	县		1220100000	县
1220122000	大足县	大足	县		1220100000	县
1220123000	綦江县	綦江	县		1220100000	县
1220124000	武隆县	武隆	县		1220100000	县
1220125000	巴南区	巴南	区		1220100000	县
1220126000	彭水苗族土家族自治县	彭水	苗族土家族自治县		1220100000	县
1220127000	梁平县	梁平	县		1220100000	县
1220128000	开县	开县			1220100000	县
1220129000	南川市	南川	市		1220100000	县
1220130000	城口县	城口	县		1220100000	县
1220131000	垫江县	垫江	县		1220100000	县
1220132000	万州区	万州区	区		1220100000	县
1220133000	潼南县	潼南	县		1220100000	县
1220134000	涪陵区	涪陵	区		1220100000	县
1220135000	永川市	永川	市		1220100000	县
1220136000	丰都县	丰都	县		1220100000	县
1220137000	沙坪坝区	沙坪坝	区		1220100000	县
1220138000	江北区	江北区	区		1220100000	县
1220139000	黔江区	黔江	区		1220100000	县
1220140000	璧山县	璧山	县		1220100000	县
1230101000	简阳市	简阳	市		1230100000	县
1230102000	雁江区	雁江	区		1230100000	县
1230103000	乐至县	乐至	县		1230100000	县
1230104000	安岳县	安岳	县		1230100000	县
1230201000	绵竹市	绵竹	市		1230200000	县
1230202000	什邡市	什邡	市		1230200000	县
1230203000	广汉市	广汉	市		1230200000	县
1230204000	旌阳区	旌阳	区		1230200000	县
1230205000	中江县	中江	县		1230200000	县
1230206000	罗江县	罗江	县		1230200000	县
1230301000	古蔺县	古蔺	县		1230300000	县
1230302000	龙马潭区	龙马潭	区		1230300000	县
1230303000	合江县	合江	县		1230300000	县
1230304000	叙永县	叙永	县		1230300000	县
1230305000	江阳区	江阳	区		1230300000	县
1230306000	纳溪区	纳溪	区		1230300000	县
1230307000	泸县	泸县			1230300000	县
1230401000	德格县	德格	县		1230400000	县
1230402000	雅江县	雅江	县		1230400000	县
1230403000	康定县	康定	县		1230400000	县
1230404000	石渠县	石渠	县		1230400000	县
1230405000	炉霍县	炉霍	县		1230400000	县
1230406000	稻城县	稻城	县		1230400000	县
1230407000	新龙县	新龙	县		1230400000	县
1230408000	白玉县	白玉	县		1230400000	县
1230409000	乡城县	乡城	县		1230400000	县
1230410000	理塘县	理塘	县		1230400000	县
1230411000	泸定县	泸定	县		1230400000	县
1230412000	丹巴县	丹巴	县		1230400000	县
1230413000	得荣县	得荣	县		1230400000	县
1230414000	色达县	色达	县		1230400000	县
1230415000	道孚县	道孚	县		1230400000	县
1230416000	巴塘县	巴塘	县		1230400000	县
1230417000	甘孜县	甘孜县	县		1230400000	县
1230501000	苍溪县	苍溪	县		1230500000	县
1230502000	青川县	青川	县		1230500000	县
1230503000	剑阁县	剑阁	县		1230500000	县
1230504000	元坝区	元坝	区		1230500000	县
1230505000	利州区	利州	区		1230500000	县
1230506000	朝天区	朝天	区		1230500000	县
1230507000	旺苍县	旺苍	县		1230500000	县
1230601000	宣汉县	宣汉	县		1230600000	县
1230602000	渠县	渠县			1230600000	县
1230603000	通川区	通川	区		1230600000	县
1230604000	大竹县	大竹	县		1230600000	县
1230605000	达县	达县			1230600000	县
1230606000	开江县	开江	县		1230600000	县
1230607000	万源市	万源	市		1230600000	县
1230701000	雨城区	雨城	区		1230700000	县
1230702000	荥经县	荥经	县		1230700000	县
1230703000	芦山县	芦山	县		1230700000	县
1230704000	宝兴县	宝兴	县		1230700000	县
1230705000	名山县	名山	县		1230700000	县
1230706000	石棉县	石棉	县		1230700000	县
1230707000	汉源县	汉源	县		1230700000	县
1230708000	天全县	天全	县		1230700000	县
1230801000	顺庆区	顺庆	区		1230800000	县
1230802000	营山县	营山	县		1230800000	县
1230803000	嘉陵区	嘉陵区	区		1230800000	县
1230804000	高坪区	高坪	区		1230800000	县
1230805000	南部县	南部县	县		1230800000	县
1230806000	嘉陵区	嘉陵区	区		1230800000	县
1230807000	仪陇县	仪陇	县		1230800000	县
1230808000	阆中市	阆中	市		1230800000	县
1230809000	西充县	西充	县		1230800000	县
1230810000	蓬安县	蓬安	县		1230800000	县
1230901000	东兴区	东兴区	区		1230900000	县
1230902000	资中县	资中	县		1230900000	县
1230903000	市中区	市中区	区		1230900000	县
1230904000	威远县	威远	县		1230900000	县
1230905000	隆昌县	隆昌	县		1230900000	县
1231001000	通江县	通江	县		1231000000	县
1231002000	南江县	南江	县		1231000000	县
1231003000	平昌县	平昌	县		1231000000	县
1231004000	巴州区	巴州	区		1231000000	县
1231101000	江油市	江油	市		1231100000	县
1231102000	北川羌族自治县	北川	羌族自治县		1231100000	县
1231103000	梓潼县	梓潼	县		1231100000	县
1231104000	涪城区	涪城	区		1231100000	县
1231105000	游仙区	游仙	区		1231100000	县
1231106000	安县	安县			1231100000	县
1231107000	盐亭县	盐亭	县		1231100000	县
1231108000	三台县	三台	县		1231100000	县
1231109000	平武县	平武	县		1231100000	县
1231201000	市中区	市中区	区		1231200000	县
1231202000	夹江县	夹江	县		1231200000	县
1231203000	犍为县	犍为	县		1231200000	县
1231204000	沙湾区	沙湾区	区		1231200000	县
1231205000	五通桥区	五通桥	区		1231200000	县
1231206000	峨眉山市	峨眉山	市		1231200000	县
1231207000	峨边彝族自治县	峨边	彝族自治县		1231200000	县
1231208000	沐川县	沐川	县		1231200000	县
1231209000	金口河区	金口河	区		1231200000	县
1231210000	马边彝族自治县	马边	彝族自治县		1231200000	县
1231211000	井研县	井研	县		1231200000	县
1231301000	布拖县	布拖	县		1231300000	县
1231302000	雷波县	雷波	县		1231300000	县
1231303000	美姑县	美姑	县		1231300000	县
1231304000	会东县	会东	县		1231300000	县
1231305000	会理县	会理	县		1231300000	县
1231306000	盐源县	盐源	县		1231300000	县
1231307000	西昌	西昌			1231300000	县
1231308000	冕宁县	冕宁	县		1231300000	县
1231309000	喜德县	喜德	县		1231300000	县
1231310000	木里藏族自治县	木里	藏族自治县		1231300000	县
1231311000	越西县	越西	县		1231300000	县
1231312000	普格县	普格	县		1231300000	县
1231313000	德昌县	德昌	县		1231300000	县
1231314000	金阳县	金阳	县		1231300000	县
1231315000	甘洛县	甘洛	县		1231300000	县
1231316000	昭觉县	昭觉	县		1231300000	县
1231317000	宁南县	宁南	县		1231300000	县
1231401000	广安区	广安	区		1231400000	县
1231402000	岳池县	岳池	县		1231400000	县
1231403000	武胜县	武胜	县		1231400000	县
1231404000	华蓥市	华蓥	市		1231400000	县
1231405000	邻水县	邻水	县		1231400000	县
1231501000	珙县	珙县			1231500000	县
1231502000	宜宾县	宜宾	县		1231500000	县
1231503000	南溪县	南溪	县		1231500000	县
1231504000	高县	高县			1231500000	县
1231505000	兴文县	兴文	县		1231500000	县
1231506000	翠屏区	翠屏	区		1231500000	县
1231507000	屏山县	屏山	县		1231500000	县
1231508000	江安县	江安	县		1231500000	县
1231509000	长宁县	长宁	县		1231500000	县
1231510000	筠连县	筠连	县		1231500000	县
1231601000	青白江区	青白江	区		1231600000	县
1231602000	彭州市	彭州	市		1231600000	县
1231603000	蒲江县	蒲江	县		1231600000	县
1231604000	成华区	成华	区		1231600000	县
1231605000	邛崃市	邛崃	市		1231600000	县
1231606000	双流县	双流	县		1231600000	县
1231607000	新都区	新都区	区		1231600000	县
1231608000	武侯区	武侯	区		1231600000	县
1231609000	大邑县	大邑	县		1231600000	县
1231610000	金堂县	金堂	县		1231600000	县
1231611000	新津县	新津	县		1231600000	县
1231612000	郫县	郫县			1231600000	县
1231613000	青羊区	青羊区	区		1231600000	县
1231614000	崇州市	崇州	市		1231600000	县
1231615000	都江堰市	都江堰	市		1231600000	县
1231616000	温江区	温江	区		1231600000	县
1231617000	金牛区	金牛区	区		1231600000	县
1231618000	龙泉驿区	龙泉驿	区		1231600000	县
1231619000	锦江区	锦江	区		1231600000	县
1231701000	东坡区	东坡区	区		1231700000	县
1231702000	洪雅县	洪雅	县		1231700000	县
1231703000	彭山县	彭山	县		1231700000	县
1231704000	青神县	青神	县		1231700000	县
1231705000	丹棱县	丹棱	县		1231700000	县
1231706000	仁寿县	仁寿	县		1231700000	县
1231801000	射洪县	射洪	县		1231800000	县
1231802000	安居区	安居	区		1231800000	县
1231803000	蓬溪县	蓬溪	县		1231800000	县
1231804000	大英县	大英	县		1231800000	县
1231805000	船山区	船山	区		1231800000	县
1231901000	盐边县	盐边	县		1231900000	县
1231902000	仁和区	仁和区	区		1231900000	县
1231903000	西区	西区			1231900000	县
1231904000	米易县	米易	县		1231900000	县
1232001000	荣县	荣县			1232000000	县
1232002000	富顺县	富顺	县		1232000000	县
1232003000	沿滩区	沿滩区	区		1232000000	县
1232004000	自流井区	自流井	区		1232000000	县
1232005000	大安区	大安区	区		1232000000	县
1232006000	贡井区	贡井	区		1232000000	县
1232101000	若尔盖县	若尔盖	县		1232100000	县
1232102000	黑水县	黑水	县		1232100000	县
1232103000	红原县	红原	县		1232100000	县
1232104000	金川县	金川	县		1232100000	县
1232105000	阿坝县	阿坝县	县		1232100000	县
1232106000	茂县	茂县			1232100000	县
1232107000	理县	理县			1232100000	县
1232108000	汶川县	汶川	县		1232100000	县
1232109000	小金县	小金	县		1232100000	县
1232110000	马尔康县	马尔康	县		1232100000	县
1232111000	松潘县	松潘	县		1232100000	县
1232112000	壤塘县	壤塘	县		1232100000	县
1232113000	九寨沟县	九寨沟	县		1232100000	县
1240101000	松桃苗族自治县	松桃	苗族自治县		1240100000	县
1240102000	江口县	江口	县		1240100000	县
1240103000	石阡县	石阡	县		1240100000	县
1240104000	铜仁市	铜仁市	市		1240100000	县
1240105000	德江县	德江	县		1240100000	县
1240106000	万山特区	万山	特区		1240100000	县
1240107000	思南县	思南	县		1240100000	县
1240108000	玉屏侗族自治县	玉屏	侗族自治县		1240100000	县
1240109000	沿河土家族自治县	沿河县	土家族自治县		1240100000	县
1240110000	印江土家族苗族自治县	印江	土家族苗族自治县		1240100000	县
1240201000	关岭布依族苗族自治县	关岭	布依族苗族自治县		1240200000	县
1240202000	西秀区	西秀	区		1240200000	县
1240203000	普定县	普定	县		1240200000	县
1240204000	镇宁布依族苗族自治县	镇宁	布依族苗族自治县		1240200000	县
1240205000	紫云苗族布依族自治县	紫云	苗族布依族自治县		1240200000	县
1240206000	平坝县	平坝	县		1240200000	县
1240301000	天柱县	天柱	县		1240300000	县
1240302000	锦屏县	锦屏	县		1240300000	县
1240303000	剑河县	剑河	县		1240300000	县
1240304000	岑巩县	岑巩	县		1240300000	县
1240305000	凯里市	凯里	市		1240300000	县
1240306000	施秉县	施秉	县		1240300000	县
1240307000	雷山县	雷山	县		1240300000	县
1240308000	三穗县	三穗	县		1240300000	县
1240309000	麻江县	麻江	县		1240300000	县
1240310000	榕江县	榕江	县		1240300000	县
1240311000	镇远县	镇远	县		1240300000	县
1240312000	黎平县	黎平	县		1240300000	县
1240313000	黄平县	黄平县	县		1240300000	县
1240314000	丹寨县	丹寨	县		1240300000	县
1240315000	从江县	从江	县		1240300000	县
1240316000	台江县	台江县	县		1240300000	县
1240401000	纳雍县	纳雍	县		1240400000	县
1240402000	赫章县	赫章	县		1240400000	县
1240403000	织金县	织金	县		1240400000	县
1240404000	威宁彝族回族苗族自治县	威宁	彝族回族苗族自治县		1240400000	县
1240405000	大方县	大方县	县		1240400000	县
1240406000	黔西县	黔西	县		1240400000	县
1240407000	金沙县	金沙县	县		1240400000	县
1240408000	毕节市	毕节市	市		1240400000	县
1240501000	绥阳县	绥阳	县		1240500000	县
1240502000	道真仡佬族苗族自治县	道真	仡佬族苗族自治县		1240500000	县
1240503000	湄潭县	湄潭	县		1240500000	县
1240504000	红花岗区	红花岗	区		1240500000	县
1240505000	凤冈县	凤冈	县		1240500000	县
1240506000	正安县	正安	县		1240500000	县
1240507000	仁怀市	仁怀	市		1240500000	县
1240508000	余庆县	余庆	县		1240500000	县
1240509000	务川仡佬族苗族自治县	务川	仡佬族苗族自治县		1240500000	县
1240510000	赤水市	赤水	市		1240500000	县
1240511000	汇川区	汇川	区		1240500000	县
1240512000	桐梓县	桐梓	县		1240500000	县
1240513000	习水县	习水	县		1240500000	县
1240514000	遵义县	遵义县	县		1240500000	县
1240601000	望谟县	望谟	县		1240600000	县
1240602000	兴仁县	兴仁	县		1240600000	县
1240603000	册亨县	册亨	县		1240600000	县
1240604000	普安县	普安	县		1240600000	县
1240605000	晴隆县	晴隆	县		1240600000	县
1240606000	安龙县	安龙	县		1240600000	县
1240607000	兴义市	兴义	市		1240600000	县
1240608000	贞丰县	贞丰	县		1240600000	县
1240701000	钟山区	钟山区	区		1240700000	县
1240702000	盘县	盘县			1240700000	县
1240703000	六枝特区	六枝	特区		1240700000	县
1240704000	水城县	水城	县		1240700000	县
1240801000	小河区	小河区	区		1240800000	县
1240802000	乌当区	乌当	区		1240800000	县
1240803000	息烽县	息烽	县		1240800000	县
1240804000	白云区	白云区	区		1240800000	县
1240805000	清镇市	清镇	市		1240800000	县
1240806000	南明区	南明	区		1240800000	县
1240807000	修文县	修文	县		1240800000	县
1240808000	开阳县	开阳	县		1240800000	县
1240809000	云岩区	云岩	区		1240800000	县
1240810000	花溪区	花溪	区		1240800000	县
1240901000	平塘县	平塘	县		1240900000	县
1240902000	荔波县	荔波	县		1240900000	县
1240903000	龙里县	龙里	县		1240900000	县
1240904000	惠水县	惠水	县		1240900000	县
1240905000	瓮安县	瓮安	县		1240900000	县
1240906000	独山县	独山	县		1240900000	县
1240907000	福泉市	福泉	市		1240900000	县
1240908000	贵定县	贵定	县		1240900000	县
1240909000	长顺县	长顺	县		1240900000	县
1240910000	罗甸县	罗甸	县		1240900000	县
1240911000	都匀市	都匀	市		1240900000	县
1240912000	三都水族自治县	三都县	水族自治县		1240900000	县
1250101000	香格里拉县	香格里拉	县		1250100000	县
1250102000	维西傈僳族自治县	维西	傈僳族自治县		1250100000	县
1250103000	德钦县	德钦	县		1250100000	县
1250201000	江川县	江川	县		1250200000	县
1250202000	红塔区	红塔区	区		1250200000	县
1250203000	元江哈尼族彝族傣族自治县	元江	哈尼族彝族傣族自治县		1250200000	县
1250204000	峨山彝族自治县	峨山	彝族自治县		1250200000	县
1250205000	澄江县	澄江	县		1250200000	县
1250206000	易门县	易门	县		1250200000	县
1250207000	新平彝族傣族自治县	新平	彝族傣族自治县		1250200000	县
1250208000	华宁县	华宁	县		1250200000	县
1250209000	通海县	通海	县		1250200000	县
1250301000	师宗县	师宗	县		1250300000	县
1250302000	沾益县	沾益	县		1250300000	县
1250303000	麒麟区	麒麟区	区		1250300000	县
1250304000	会泽县	会泽	县		1250300000	县
1250305000	马龙县	马龙	县		1250300000	县
1250306000	陆良县	陆良	县		1250300000	县
1250307000	罗平县	罗平	县		1250300000	县
1250308000	宣威市	宣威	市		1250300000	县
1250309000	富源县	富源	县		1250300000	县
1250401000	思茅区	思茅区	区		1250400000	县
1250402000	宁洱哈尼族彝族自治县	宁洱县	哈尼族彝族自治县		1250400000	县
1250403000	墨江哈尼族自治县	墨江县	哈尼族自治县		1250400000	县
1250404000	景东彝族自治县	景东县	彝族自治县		1250400000	县
1250405000	景谷傣族彝族自治县	景谷县	傣族彝族自治县		1250400000	县
1250406000	镇沅彝族哈尼族拉祜族自治县	镇沅县	彝族哈尼族拉祜族自治县		1250400000	县
1250407000	江城哈尼族彝族自治县	江城县	哈尼族彝族自治县		1250400000	县
1250408000	孟连傣族拉祜族佤族自治县	孟连县	傣族拉祜族佤族自治县		1250400000	县
1250409000	澜沧拉祜族自治县	澜沧县	拉祜族自治县		1250400000	县
1250410000	西盟佤族自治县	西盟县	佤族自治县		1250400000	县
1250501000	牟定县	牟定	县		1250500000	县
1250502000	大姚县	大姚	县		1250500000	县
1250503000	双柏县	双柏	县		1250500000	县
1250504000	楚雄市	楚雄市	市		1250500000	县
1250505000	姚安县	姚安	县		1250500000	县
1250506000	永仁县	永仁	县		1250500000	县
1250507000	禄丰县	禄丰	县		1250500000	县
1250508000	南华县	南华	县		1250500000	县
1250509000	武定县	武定	县		1250500000	县
1250510000	元谋县	元谋	县		1250500000	县
1250601000	镇雄县	镇雄	县		1250600000	县
1250602000	永善县	永善	县		1250600000	县
1250603000	盐津县	盐津	县		1250600000	县
1250604000	威信县	威信	县		1250600000	县
1250605000	绥江县	绥江	县		1250600000	县
1250606000	巧家县	巧家	县		1250600000	县
1250607000	大关县	大关县	县		1250600000	县
1250608000	彝良县	彝良	县		1250600000	县
1250609000	水富县	水富	县		1250600000	县
1250610000	昭阳区	昭阳	区		1250600000	县
1250611000	鲁甸县	鲁甸	县		1250600000	县
1250701000	呈贡县	呈贡	县		1250700000	县
1250702000	寻甸回族彝族自治县	寻甸	回族彝族自治县		1250700000	县
1250703000	石林彝族自治县	石林	彝族自治县		1250700000	县
1250704000	嵩明县	嵩明	县		1250700000	县
1250705000	官渡区	官渡	区		1250700000	县
1250706000	宜良县	宜良	县		1250700000	县
1250707000	五华区	五华区	区		1250700000	县
1250708000	西山区	西山区	区		1250700000	县
1250709000	晋宁县	晋宁	县		1250700000	县
1250710000	盘龙区	盘龙区	区		1250700000	县
1250711000	禄劝彝族苗族自治县	禄劝	彝族苗族自治县		1250700000	县
1250712000	富民县	富民	县		1250700000	县
1250713000	安宁市	安宁	市		1250700000	县
1250714000	东川区	东川	区		1250700000	县
1250801000	梁河县	梁河	县		1250800000	县
1250802000	潞西市	潞西	市		1250800000	县
1250803000	陇川县	陇川	县		1250800000	县
1250804000	盈江县	盈江	县		1250800000	县
1250805000	瑞丽市	瑞丽	市		1250800000	县
1250901000	洱源县	洱源	县		1250900000	县
1250902000	南涧彝族自治县	南涧	彝族自治县		1250900000	县
1250903000	大理市	大理市	市		1250900000	县
1250904000	弥渡县	弥渡	县		1250900000	县
1250905000	漾濞彝族自治县	漾濞	彝族自治县		1250900000	县
1250906000	祥云县	祥云	县		1250900000	县
1250907000	剑川县	剑川	县		1250900000	县
1250908000	永平县	永平	县		1250900000	县
1250909000	云龙县	云龙	县		1250900000	县
1250910000	鹤庆县	鹤庆	县		1250900000	县
1250911000	宾川县	宾川	县		1250900000	县
1250912000	巍山彝族回族自治县	巍山	彝族回族自治县		1250900000	县
1251001000	勐腊县	勐腊	县		1251000000	县
1251002000	勐海县	勐海	县		1251000000	县
1251003000	景洪市	景洪	市		1251000000	县
1251101000	沧源佤族自治县	沧源	佤族自治县		1251100000	县
1251102000	云县	云县			1251100000	县
1251103000	双江拉祜族佤族布朗族傣族自治县	双江	拉祜族佤族布朗族傣族自治县		1251100000	县
1251104000	凤庆县	凤庆	县		1251100000	县
1251105000	耿马傣族佤族自治县	耿马	傣族佤族自治县		1251100000	县
1251106000	永德县	永德	县		1251100000	县
1251107000	临翔区	临翔	区		1251100000	县
1251108000	镇康县	镇康	县		1251100000	县
1251201000	丘北县	丘北	县		1251200000	县
1251202000	广南县	广南	县		1251200000	县
1251203000	文山县	文山县	县		1251200000	县
1251204000	砚山县	砚山	县		1251200000	县
1251205000	西畴县	西畴	县		1251200000	县
1251206000	富宁县	富宁	县		1251200000	县
1251207000	马关县	马关	县		1251200000	县
1251208000	麻栗坡县	麻栗坡	县		1251200000	县
1251401000	开远市	开远	市		1251400000	县
1251402000	元阳县	元阳	县		1251400000	县
1251403000	弥勒县	弥勒	县		1251400000	县
1251404000	河口瑶族自治县	河口县	瑶族自治县		1251400000	县
1251405000	金平苗族瑶族傣族自治县	金平	苗族瑶族傣族自治县		1251400000	县
1251406000	建水县	建水	县		1251400000	县
1251407000	红河县	红河县	县		1251400000	县
1251408000	蒙自县	蒙自	县		1251400000	县
1251409000	泸西县	泸西	县		1251400000	县
1251410000	屏边苗族自治县	屏边	苗族自治县		1251400000	县
1251411000	个旧市	个旧	市		1251400000	县
1251412000	绿春县	绿春县	县		1251400000	县
1251413000	石屏县	石屏	县		1251400000	县
1251501000	玉龙纳西族自治县	玉龙	纳西族自治县		1251500000	县
1251502000	古城区	古城区	区		1251500000	县
1251503000	宁蒗彝族自治县	宁蒗	彝族自治县		1251500000	县
1251504000	华坪县	华坪	县		1251500000	县
1251505000	永胜县	永胜	县		1251500000	县
1251601000	隆阳区	隆阳	区		1251600000	县
1251602000	施甸县	施甸	县		1251600000	县
1251603000	昌宁县	昌宁	县		1251600000	县
1251604000	龙陵县	龙陵	县		1251600000	县
